order_id;order_date;customer_id;city;customer_latitude;customer_longitude;sku;category;qty;unit_price_rp;sales_rp;weight_kg
ORD012310;24/04/2026;CUST19121;Bekasi;-620.218;107.014.293;SKU-B;Beverage;7;55000;385000;8.4
ORD012311;13/04/2026;CUST25837;Surabaya;-7.284.816;11.274.843;SKU-C;Snack;15;15000;225000;3.0
ORD012312;23/01/2026;CUST13688;Cirebon;-6.715.088;108.516.942;SKU-C;Snack;25;15000;375000;5.0
ORD012313;15/02/2026;CUST13789;Cirebon;-6.686.019;108.579.878;SKU-B;Beverage;23;55000;1265000;27.6
ORD012314;27/01/2026;CUST21815;Depok;-6.365.072;106.824.981;SKU-B;Beverage;16;55000;880000;19.2
ORD012315;12/02/2026;CUST09565;Jakarta;-6.248.653;106.888.583;SKU-D;PersonalCare;9;85000;765000;13.5
ORD012316;31/01/2026;CUST15066;Tangerang;-6.192.263;10.666.753;SKU-A;Powder;11;25000;275000;5.5
ORD012317;03/03/2026;CUST23738;Surabaya;-7.299.243;112.713.773;SKU-D;PersonalCare;25;85000;2125000;37.5
ORD012318;08/01/2026;CUST06193;Jakarta;-6.213.626;106.876.661;SKU-C;Snack;18;15000;270000;3.6
ORD012319;08/03/2026;CUST00478;Jakarta;-6.186.397;106.797.444;SKU-C;Snack;8;15000;120000;1.6
ORD012320;20/12/2025;CUST24176;Tangerang;-618.236;106.647.714;SKU-B;Beverage;7;55000;385000;8.4
ORD012321;17/04/2026;CUST01067;Malang;-797.926;112.627.074;SKU-D;PersonalCare;21;85000;1785000;31.5
ORD012322;05/12/2025;CUST07815;Bogor;-6.554.734;10.681.073;SKU-C;Snack;27;15000;405000;5.4
ORD012323;15/03/2026;CUST07738;Solo;-7.622.857;110.816.239;SKU-B;Beverage;17;55000;935000;20.4
ORD012324;20/02/2026;CUST04285;Depok;-6.373.509;106.830.205;SKU-B;Beverage;21;55000;1155000;25.2
ORD012325;30/11/2025;CUST04877;Malang;-7.928.843;112.627.225;SKU-B;Beverage;19;55000;1045000;22.8
ORD012326;29/11/2025;CUST06498;Jakarta;-6.218.761;106.825.103;SKU-B;Beverage;18;55000;990000;21.6
ORD012327;09/02/2026;CUST27844;Bandung;-6.901.837;107.659.934;SKU-B;Beverage;14;55000;770000;16.8
ORD012328;22/03/2026;CUST25881;Bogor;-6.553.912;106.855.983;SKU-D;PersonalCare;9;85000;765000;13.5
ORD012329;23/12/2025;CUST07947;Cirebon;-6.686.067;108.539.094;SKU-C;Snack;24;15000;360000;4.8
ORD012330;25/11/2025;CUST06621;Depok;-6.359.164;106.780.763;SKU-A;Powder;12;25000;300000;6.0
ORD012331;20/11/2025;CUST04976;Surabaya;-7.243.802;112.784.574;SKU-A;Powder;11;25000;275000;5.5
ORD012332;25/11/2025;CUST19796;Bandung;-6.938.401;107.585.107;SKU-D;PersonalCare;23;85000;1955000;34.5
ORD012333;19/01/2026;CUST13579;Bogor;-6.634.032;10.679.616;SKU-B;Beverage;10;55000;550000;12.0
ORD012334;13/11/2025;CUST23323;Solo;-7.527.886;110.825.829;SKU-C;Snack;22;15000;330000;4.4
ORD012335;06/11/2025;CUST19914;Tangerang;-6.227.178;10.666.542;SKU-A;Powder;13;25000;325000;6.5
ORD012336;21/12/2025;CUST07264;Tangerang;-6.184.246;106.593.946;SKU-C;Snack;24;15000;360000;4.8
ORD012337;14/03/2026;CUST22417;Tangerang;-6.212.876;106.583.797;SKU-A;Powder;35;25000;875000;17.5
ORD012338;03/04/2026;CUST01859;Bekasi;-6.269.701;1.070.135;SKU-C;Snack;20;15000;300000;4.0
ORD012339;22/11/2025;CUST29267;Bekasi;-6.240.692;10.695.714;SKU-D;PersonalCare;10;85000;850000;15.0
ORD012340;16/01/2026;CUST03632;Cirebon;-6.762.705;108.542.915;SKU-C;Snack;24;15000;360000;4.8
ORD012341;16/02/2026;CUST10760;Solo;-7.573.325;110.774.724;SKU-B;Beverage;17;55000;935000;20.4
ORD012342;29/01/2026;CUST16695;Serang;-616.404;106.144.722;SKU-B;Beverage;12;55000;660000;14.4
ORD012343;20/02/2026;CUST17869;Cirebon;-6.707.544;108.598.492;SKU-B;Beverage;15;55000;825000;18.0
ORD012344;12/01/2026;CUST24362;Surabaya;-7.278.941;112.756.189;SKU-C;Snack;16;15000;240000;3.2
ORD012345;27/02/2026;CUST27709;Malang;-7.968.884;112.680.802;SKU-C;Snack;7;15000;105000;1.4
ORD012346;31/01/2026;CUST05757;Depok;-6.384.257;106.787.854;SKU-A;Powder;16;25000;400000;8.0
ORD012347;12/04/2026;CUST04074;Jember;-8.145.585;113.723.695;SKU-D;PersonalCare;30;85000;2550000;45.0
ORD012348;17/02/2026;CUST00934;Jakarta;-6.179.957;106.814.883;SKU-B;Beverage;20;55000;1100000;24.0
ORD012349;13/03/2026;CUST03895;Serang;-6.148.102;106.183.236;SKU-D;PersonalCare;23;85000;1955000;34.5
ORD012350;16/04/2026;CUST21903;Tangerang;-6.129.656;10.662.248;SKU-C;Snack;7;15000;105000;1.4
ORD012351;02/11/2025;CUST08104;Jakarta;-6.191.726;106.803.882;SKU-B;Beverage;9;55000;495000;10.8
ORD012352;25/03/2026;CUST27811;Tangerang;-6.177.007;106.615.282;SKU-B;Beverage;41;55000;2255000;49.2
ORD012353;23/11/2025;CUST24567;Bandung;-6.899.718;10.761.621;SKU-C;Snack;13;15000;195000;2.6
ORD012354;29/04/2026;CUST07500;Bandung;-6.963.808;107.620.459;SKU-A;Powder;27;25000;675000;13.5
ORD012355;24/03/2026;CUST19866;Bandung;-6.871.297;107.576.948;SKU-B;Beverage;40;55000;2200000;48.0
ORD012356;12/01/2026;CUST07930;Jakarta;-6.183.684;106.818.785;SKU-A;Powder;10;25000;250000;5.0
ORD012357;31/12/2025;CUST14260;Depok;-6.396.189;106.773.668;SKU-B;Beverage;14;55000;770000;16.8
ORD012358;17/02/2026;CUST03225;Malang;-8.000.132;112.605.707;SKU-A;Powder;6;25000;150000;3.0
ORD012359;29/11/2025;CUST29766;Depok;-6.397.903;106.786.891;SKU-D;PersonalCare;18;85000;1530000;27.0
ORD012360;05/03/2026;CUST15949;Surabaya;-7.213.676;112.772.539;SKU-B;Beverage;27;55000;1485000;32.4
ORD012361;28/03/2026;CUST13576;Jakarta;-6.250.372;106.844.935;SKU-B;Beverage;23;55000;1265000;27.6
ORD012362;20/03/2026;CUST01423;Surabaya;-7.290.751;112.793.594;SKU-A;Powder;18;25000;450000;9.0
ORD012363;15/12/2025;CUST00789;Jember;-8.161.121;113.662.338;SKU-B;Beverage;12;55000;660000;14.4
ORD012364;12/11/2025;CUST24855;Bogor;-6.595.761;106.786.288;SKU-B;Beverage;27;55000;1485000;32.4
ORD012365;06/04/2026;CUST24638;Jakarta;-6.185.683;106.847.178;SKU-C;Snack;26;15000;390000;5.2
ORD012366;06/11/2025;CUST20565;Surabaya;-7.298.678;112.727.836;SKU-A;Powder;16;25000;400000;8.0
ORD012367;08/03/2026;CUST18549;Bandung;-6.878.007;107.576.715;SKU-D;PersonalCare;24;85000;2040000;36.0
ORD012368;06/04/2026;CUST23910;Solo;-7.546.701;110.843.113;SKU-A;Powder;23;25000;575000;11.5
ORD012369;15/12/2025;CUST12359;Surabaya;-729.812;112.790.624;SKU-D;PersonalCare;19;85000;1615000;28.5
ORD012370;22/04/2026;CUST01581;Bogor;-6.580.865;106.805.528;SKU-B;Beverage;29;55000;1595000;34.8
ORD012371;18/04/2026;CUST03331;Surabaya;-7.303.523;112.751.805;SKU-B;Beverage;15;55000;825000;18.0
ORD012372;22/11/2025;CUST15845;Bandung;-6.958.785;107.574.825;SKU-D;PersonalCare;18;85000;1530000;27.0
ORD012373;05/02/2026;CUST26097;Jember;-8.175.857;113.697.048;SKU-B;Beverage;7;55000;385000;8.4
ORD012374;12/02/2026;CUST04464;Semarang;-6.966.613;110.427.199;SKU-A;Powder;17;25000;425000;8.5
ORD012375;17/02/2026;CUST14266;Surabaya;-729.735;112.766.711;SKU-C;Snack;9;15000;135000;1.8
ORD012376;17/02/2026;CUST12801;Surabaya;-7.254.249;112.770.481;SKU-B;Beverage;5;55000;275000;6.0
ORD012377;31/03/2026;CUST04704;Solo;-7.560.271;110.843.474;SKU-C;Snack;27;15000;405000;5.4
ORD012378;14/02/2026;CUST24758;Solo;-7.570.598;110.786.543;SKU-B;Beverage;26;55000;1430000;31.2
ORD012379;24/11/2025;CUST07756;Jakarta;-6.180.802;106.892.974;SKU-D;PersonalCare;10;85000;850000;15.0
ORD012380;07/12/2025;CUST12691;Surabaya;-7.232.336;112.706.736;SKU-C;Snack;13;15000;195000;2.6
ORD012381;02/03/2026;CUST03776;Surabaya;-7.304.647;112.741.294;SKU-C;Snack;11;15000;165000;2.2
ORD012382;09/11/2025;CUST21549;Jakarta;-6.223.218;106.816.805;SKU-C;Snack;26;15000;390000;5.2
ORD012383;22/11/2025;CUST00338;Kediri;-7.827.963;112.002.374;SKU-D;PersonalCare;12;85000;1020000;18.0
ORD012384;29/11/2025;CUST25482;Tangerang;-6.186.542;106.603.882;SKU-A;Powder;17;25000;425000;8.5
ORD012385;19/03/2026;CUST13753;Bandung;-690.825;107.617.576;SKU-C;Snack;30;15000;450000;6.0
ORD012386;21/03/2026;CUST25374;Solo;-759.871;11.083.335;SKU-C;Snack;20;15000;300000;4.0
ORD012387;23/03/2026;CUST26231;Yogyakarta;-7.834.608;110.359.087;SKU-D;PersonalCare;28;85000;2380000;42.0
ORD012388;23/04/2026;CUST04404;Tangerang;-6.205.651;106.668.048;SKU-B;Beverage;22;55000;1210000;26.4
ORD012389;11/01/2026;CUST08095;Malang;-7.937.093;112.654.604;SKU-C;Snack;11;15000;165000;2.2
ORD012390;10/12/2025;CUST14751;Malang;-7.968.692;112.623.255;SKU-C;Snack;11;15000;165000;2.2
ORD012391;16/02/2026;CUST10783;Semarang;-6.933.997;110.383.275;SKU-C;Snack;23;15000;345000;4.6
ORD012392;23/02/2026;CUST02777;Cirebon;-6.718.834;108.569.549;SKU-D;PersonalCare;19;85000;1615000;28.5
ORD012393;13/03/2026;CUST15954;Solo;-7.594.964;110.869.222;SKU-D;PersonalCare;13;85000;1105000;19.5
ORD012394;16/04/2026;CUST18966;Surabaya;-7.250.761;112.726.298;SKU-B;Beverage;18;55000;990000;21.6
ORD012395;01/01/2026;CUST13927;Bekasi;-621.369;106.953.433;SKU-A;Powder;25;25000;625000;12.5
ORD012396;19/01/2026;CUST27071;Surabaya;-7.233.731;112.763.282;SKU-D;PersonalCare;4;85000;340000;6.0
ORD012397;20/11/2025;CUST25779;Surabaya;-7.282.752;112.750.895;SKU-B;Beverage;12;55000;660000;14.4
ORD012398;13/03/2026;CUST01046;Surabaya;-7.255.227;112.738.628;SKU-D;PersonalCare;25;85000;2125000;37.5
ORD012399;04/11/2025;CUST24719;Surabaya;-7.215.471;112.790.806;SKU-A;Powder;16;25000;400000;8.0
ORD012400;25/02/2026;CUST27590;Bandung;-691.846;107.609.857;SKU-B;Beverage;10;55000;550000;12.0
ORD012401;09/02/2026;CUST00395;Tangerang;-6.139.538;106.627.337;SKU-C;Snack;18;15000;270000;3.6
ORD012402;05/01/2026;CUST00053;Bandung;-6.957.808;107.604.743;SKU-B;Beverage;21;55000;1155000;25.2
ORD012403;12/04/2026;CUST29470;Yogyakarta;-7.774.414;110.353.301;SKU-D;PersonalCare;8;85000;680000;12.0
ORD012404;25/03/2026;CUST28240;Bekasi;-626.523;106.951.072;SKU-C;Snack;32;15000;480000;6.4
ORD012405;16/04/2026;CUST09418;Jakarta;-619.225;10.687.052;SKU-B;Beverage;7;55000;385000;8.4
ORD012406;28/02/2026;CUST01564;Semarang;-6.928.825;110.466.232;SKU-D;PersonalCare;21;85000;1785000;31.5
ORD012407;09/04/2026;CUST17817;Semarang;-6.993.379;110.423.127;SKU-D;PersonalCare;23;85000;1955000;34.5
ORD012408;14/11/2025;CUST15662;Yogyakarta;-7.749.859;110.342.369;SKU-D;PersonalCare;19;85000;1615000;28.5
ORD012409;14/11/2025;CUST03241;Malang;-7.968.031;112.638.288;SKU-B;Beverage;14;55000;770000;16.8
ORD012410;11/02/2026;CUST17722;Semarang;-6.935.577;110.370.226;SKU-C;Snack;12;15000;180000;2.4
ORD012411;08/02/2026;CUST08885;Solo;-7.546.634;110.839.955;SKU-B;Beverage;6;55000;330000;7.2
ORD012412;02/04/2026;CUST16606;Semarang;-6.977.258;110.443.984;SKU-B;Beverage;32;55000;1760000;38.4
ORD012413;03/12/2025;CUST23993;Bandung;-6.914.052;107.574.078;SKU-A;Powder;10;25000;250000;5.0
ORD012414;27/03/2026;CUST27448;Malang;-7.940.292;112.663.654;SKU-C;Snack;8;15000;120000;1.6
ORD012415;20/01/2026;CUST20349;Yogyakarta;-777.612;110.344.937;SKU-C;Snack;17;15000;255000;3.4
ORD012416;22/04/2026;CUST01736;Cirebon;-675.939;108.574.567;SKU-C;Snack;28;15000;420000;5.6
ORD012417;02/11/2025;CUST13858;Bandung;-6.913.781;107.649.563;SKU-D;PersonalCare;25;85000;2125000;37.5
ORD012418;10/04/2026;CUST20168;Depok;-6.381.654;106.782.566;SKU-D;PersonalCare;15;85000;1275000;22.5
ORD012419;04/12/2025;CUST02549;Semarang;-6.922.545;110.384.633;SKU-B;Beverage;22;55000;1210000;26.4
ORD012420;20/03/2026;CUST02050;Cirebon;-6.718.788;108.516.414;SKU-D;PersonalCare;13;85000;1105000;19.5
ORD012421;13/12/2025;CUST10064;Semarang;-6.996.526;11.037.845;SKU-D;PersonalCare;27;85000;2295000;40.5
ORD012422;01/11/2025;CUST14963;Yogyakarta;-7.766.058;110.374.763;SKU-B;Beverage;18;55000;990000;21.6
ORD012423;20/02/2026;CUST18595;Tangerang;-6.219.668;106.674.794;SKU-A;Powder;22;25000;550000;11.0
ORD012424;07/03/2026;CUST18818;Surabaya;-7.235.773;112.769.609;SKU-D;PersonalCare;13;85000;1105000;19.5
ORD012425;14/03/2026;CUST09784;Yogyakarta;-7.822.779;110.363.835;SKU-C;Snack;15;15000;225000;3.0
ORD012426;24/03/2026;CUST16860;Jakarta;-6.221.143;106.893.236;SKU-A;Powder;30;25000;750000;15.0
ORD012427;29/03/2026;CUST04931;Bandung;-6.955.029;107.666.368;SKU-D;PersonalCare;21;85000;1785000;31.5
ORD012428;24/04/2026;CUST04011;Jakarta;-6.219.088;106.852.896;SKU-D;PersonalCare;37;85000;3145000;55.5
ORD012429;16/12/2025;CUST11189;Semarang;-6.950.671;110.431.245;SKU-C;Snack;18;15000;270000;3.6
ORD012430;15/03/2026;CUST02908;Malang;-7.935.558;112.612.163;SKU-C;Snack;38;15000;570000;7.6
ORD012431;08/11/2025;CUST08356;Jakarta;-6.233.891;106.850.219;SKU-B;Beverage;5;55000;275000;6.0
ORD012432;27/12/2025;CUST25241;Cirebon;-668.531;108.525.862;SKU-A;Powder;12;25000;300000;6.0
ORD012433;18/12/2025;CUST21388;Jember;-8.210.585;113.742.104;SKU-A;Powder;10;25000;250000;5.0
ORD012434;16/03/2026;CUST06080;Bandung;-6.922.335;107.582.925;SKU-C;Snack;15;15000;225000;3.0
ORD012435;06/01/2026;CUST01806;Bandung;-6.912.471;107.579.124;SKU-A;Powder;12;25000;300000;6.0
ORD012436;27/02/2026;CUST00788;Jakarta;-6.241.203;106.858.792;SKU-A;Powder;5;25000;125000;2.5
ORD012437;18/02/2026;CUST25779;Surabaya;-7.282.752;112.750.895;SKU-A;Powder;13;25000;325000;6.5
ORD012438;05/11/2025;CUST18252;Jakarta;-616.235;106.833.236;SKU-C;Snack;8;15000;120000;1.6
ORD012439;08/11/2025;CUST28889;Jakarta;-6.176.762;106.798.025;SKU-B;Beverage;12;55000;660000;14.4
ORD012440;08/04/2026;CUST23679;Kediri;-7.865.135;111.974.949;SKU-B;Beverage;16;55000;880000;19.2
ORD012441;18/01/2026;CUST29520;Bandung;-6.952.592;107.570.566;SKU-C;Snack;26;15000;390000;5.2
ORD012442;08/03/2026;CUST03569;Malang;-7.943.589;112.609.462;SKU-B;Beverage;31;55000;1705000;37.2
ORD012443;30/03/2026;CUST22522;Semarang;-6.985.749;110.444.279;SKU-D;PersonalCare;22;85000;1870000;33.0
ORD012444;03/04/2026;CUST00972;Solo;-753.871;110.847.472;SKU-C;Snack;24;15000;360000;4.8
ORD012445;15/11/2025;CUST01382;Jakarta;-6.234.589;10.685.419;SKU-A;Powder;7;25000;175000;3.5
ORD012446;05/11/2025;CUST09867;Surabaya;-7.297.088;112.709.071;SKU-D;PersonalCare;21;85000;1785000;31.5
ORD012447;14/03/2026;CUST06538;Jakarta;-6.236.462;106.820.412;SKU-C;Snack;29;15000;435000;5.8
ORD012448;22/02/2026;CUST14394;Semarang;-6.955.398;110.446.301;SKU-C;Snack;10;15000;150000;2.0
ORD012449;16/12/2025;CUST29060;Yogyakarta;-776.036;110.389.267;SKU-A;Powder;9;25000;225000;4.5
ORD012450;15/01/2026;CUST08931;Bogor;-6.545.067;106.769.703;SKU-A;Powder;13;25000;325000;6.5
ORD012451;17/02/2026;CUST15005;Bandung;-6.898.994;107.587.016;SKU-D;PersonalCare;15;85000;1275000;22.5
ORD012452;16/12/2025;CUST25828;Surabaya;-7.297.925;112.733.468;SKU-B;Beverage;11;55000;605000;13.2
ORD012453;19/02/2026;CUST29283;Bekasi;-6.220.281;106.974.881;SKU-D;PersonalCare;19;85000;1615000;28.5
ORD012454;12/04/2026;CUST29607;Malang;-8.009.963;112.624.025;SKU-D;PersonalCare;12;85000;1020000;18.0
ORD012455;17/12/2025;CUST11670;Semarang;-6.926.003;110.437.436;SKU-B;Beverage;24;55000;1320000;28.8
ORD012456;06/02/2026;CUST00016;Serang;-6.143.571;106.177.775;SKU-D;PersonalCare;13;85000;1105000;19.5
ORD012457;03/11/2025;CUST18342;Bandung;-6.905.118;107.569.869;SKU-B;Beverage;11;55000;605000;13.2
ORD012458;13/03/2026;CUST21565;Depok;-6.427.116;106.800.164;SKU-B;Beverage;21;55000;1155000;25.2
ORD012459;22/11/2025;CUST09484;Jakarta;-6.160.295;106.878.564;SKU-C;Snack;8;15000;120000;1.6
ORD012460;03/12/2025;CUST03725;Depok;-6.396.601;106.758.372;SKU-C;Snack;15;15000;225000;3.0
ORD012461;11/11/2025;CUST13269;Bandung;-6.941.832;107.603.914;SKU-C;Snack;17;15000;255000;3.4
ORD012462;19/12/2025;CUST07401;Surabaya;-7.227.334;112.739.515;SKU-D;PersonalCare;21;85000;1785000;31.5
ORD012463;01/02/2026;CUST10412;Surabaya;-7.301.363;112.721.409;SKU-C;Snack;17;15000;255000;3.4
ORD012464;04/12/2025;CUST07776;Jakarta;-6.206.544;106.868.843;SKU-B;Beverage;16;55000;880000;19.2
ORD012465;09/11/2025;CUST18715;Yogyakarta;-7.785.949;110.380.897;SKU-B;Beverage;14;55000;770000;16.8
ORD012466;07/01/2026;CUST02075;Surabaya;-7.296.195;112.739.305;SKU-D;PersonalCare;7;85000;595000;10.5
ORD012467;07/04/2026;CUST09932;Semarang;-6.979.565;110.460.236;SKU-A;Powder;14;25000;350000;7.0
ORD012468;29/12/2025;CUST13263;Jakarta;-6.165.183;106.810.469;SKU-C;Snack;21;15000;315000;4.2
ORD012469;16/01/2026;CUST25530;Depok;-6.405.653;106.830.102;SKU-D;PersonalCare;16;85000;1360000;24.0
ORD012470;06/11/2025;CUST00491;Bandung;-688.088;107.613.144;SKU-D;PersonalCare;16;85000;1360000;24.0
ORD012471;19/03/2026;CUST03636;Surabaya;-7.301.303;112.734.195;SKU-A;Powder;32;25000;800000;16.0
ORD012472;16/03/2026;CUST14384;Jember;-8.201.574;113.686.003;SKU-B;Beverage;37;55000;2035000;44.4
ORD012473;02/12/2025;CUST24054;Solo;-755.815;110.798.866;SKU-D;PersonalCare;9;85000;765000;13.5
ORD012474;01/04/2026;CUST07134;Bandung;-6.940.768;107.588.684;SKU-D;PersonalCare;20;85000;1700000;30.0
ORD012475;24/01/2026;CUST06727;Tangerang;-616.701;106.635.685;SKU-B;Beverage;23;55000;1265000;27.6
ORD012476;16/01/2026;CUST22285;Jakarta;-6.168.102;106.848.014;SKU-B;Beverage;16;55000;880000;19.2
ORD012477;27/04/2026;CUST26130;Depok;-6.449.788;106.830.401;SKU-C;Snack;31;15000;465000;6.2
ORD012478;27/02/2026;CUST16326;Solo;-7.552.623;110.808.671;SKU-A;Powder;24;25000;600000;12.0
ORD012479;27/11/2025;CUST05887;Bogor;-6.567.548;106.802.008;SKU-A;Powder;17;25000;425000;8.5
ORD012480;08/02/2026;CUST09465;Solo;-7.622.317;11.081.597;SKU-A;Powder;7;25000;175000;3.5
ORD012481;17/11/2025;CUST04937;Bandung;-6.870.763;107.654.298;SKU-C;Snack;9;15000;135000;1.8
ORD012482;09/04/2026;CUST24682;Bekasi;-624.082;106.976.649;SKU-B;Beverage;38;55000;2090000;45.6
ORD012483;20/03/2026;CUST06337;Jakarta;-6.244.298;106.856.425;SKU-C;Snack;9;15000;135000;1.8
ORD012484;26/12/2025;CUST23861;Depok;-6.431.374;106.839.916;SKU-B;Beverage;22;55000;1210000;26.4
ORD012485;12/01/2026;CUST21065;Bandung;-6.918.149;107.631.672;SKU-A;Powder;5;25000;125000;2.5
ORD012486;30/11/2025;CUST24512;Jakarta;-6.189.481;106.846.324;SKU-B;Beverage;9;55000;495000;10.8
ORD012487;26/02/2026;CUST00779;Semarang;-7.011.317;110.383.916;SKU-C;Snack;7;15000;105000;1.4
ORD012488;05/01/2026;CUST00891;Bekasi;-6.198.934;106.961.728;SKU-B;Beverage;19;55000;1045000;22.8
ORD012489;11/02/2026;CUST25052;Depok;-6.401.082;106.838.216;SKU-A;Powder;24;25000;600000;12.0
ORD012490;28/02/2026;CUST07818;Bekasi;-6.257.227;107.013.607;SKU-A;Powder;6;25000;150000;3.0
ORD012491;15/04/2026;CUST20773;Surabaya;-7.268.839;112.739.567;SKU-A;Powder;11;25000;275000;5.5
ORD012492;17/04/2026;CUST25252;Yogyakarta;-7.751.606;110.362.161;SKU-A;Powder;19;25000;475000;9.5
ORD012493;20/04/2026;CUST11541;Solo;-7.592.009;110.849.486;SKU-C;Snack;39;15000;585000;7.8
ORD012494;13/12/2025;CUST13491;Yogyakarta;-7.844.855;110.392.896;SKU-B;Beverage;21;55000;1155000;25.2
ORD012495;27/11/2025;CUST06072;Semarang;-6.941.586;11.046.123;SKU-D;PersonalCare;17;85000;1445000;25.5
ORD012496;10/04/2026;CUST25721;Jember;-8.156.392;113.673.437;SKU-D;PersonalCare;9;85000;765000;13.5
ORD012497;10/02/2026;CUST23519;Semarang;-6.951.694;110.369.573;SKU-C;Snack;20;15000;300000;4.0
ORD012498;04/11/2025;CUST14332;Surabaya;-7.274.502;112.709.219;SKU-D;PersonalCare;15;85000;1275000;22.5
ORD012499;27/04/2026;CUST15707;Jakarta;-6.215.051;106.873.995;SKU-C;Snack;41;15000;615000;8.2
ORD012500;02/03/2026;CUST16010;Bandung;-6.909.075;107.608.061;SKU-B;Beverage;34;55000;1870000;40.8
ORD012501;30/03/2026;CUST09319;Bogor;-6.566.965;106.857.592;SKU-A;Powder;35;25000;875000;17.5
ORD012502;20/03/2026;CUST08956;Bandung;-6.927.988;107.572.409;SKU-A;Powder;26;25000;650000;13.0
ORD012503;29/03/2026;CUST09819;Solo;-754.176;11.081.581;SKU-D;PersonalCare;29;85000;2465000;43.5
ORD012504;28/12/2025;CUST16605;Semarang;-7.013.922;110.435.936;SKU-D;PersonalCare;30;85000;2550000;45.0
ORD012505;25/04/2026;CUST21259;Surabaya;-7.281.103;112.755.844;SKU-B;Beverage;9;55000;495000;10.8
ORD012506;11/01/2026;CUST06200;Bogor;-6.584.763;106.837.153;SKU-C;Snack;22;15000;330000;4.4
ORD012507;14/11/2025;CUST29387;Yogyakarta;-7.802.997;110.361.772;SKU-B;Beverage;18;55000;990000;21.6
ORD012508;06/03/2026;CUST14416;Malang;-7.930.602;112.664.171;SKU-A;Powder;8;25000;200000;4.0
ORD012509;28/11/2025;CUST10833;Surabaya;-727.673;1.127.722;SKU-B;Beverage;4;55000;220000;4.8
ORD012510;23/03/2026;CUST01221;Jakarta;-6.230.631;106.803.502;SKU-B;Beverage;33;55000;1815000;39.6
ORD012511;16/02/2026;CUST03075;Bogor;-6.590.373;10.683.225;SKU-A;Powder;15;25000;375000;7.5
ORD012512;23/04/2026;CUST20100;Tangerang;-6.158.622;106.597.406;SKU-A;Powder;25;25000;625000;12.5
ORD012513;15/01/2026;CUST01080;Bogor;-6.571.759;106.809.176;SKU-C;Snack;20;15000;300000;4.0
ORD012514;15/04/2026;CUST16472;Malang;-7.983.865;11.265.898;SKU-A;Powder;12;25000;300000;6.0
ORD012515;30/03/2026;CUST08335;Jakarta;-6.189.259;106.823.743;SKU-D;PersonalCare;23;85000;1955000;34.5
ORD012516;14/04/2026;CUST13198;Semarang;-7.000.539;110.448.064;SKU-B;Beverage;9;55000;495000;10.8
ORD012517;15/12/2025;CUST11385;Kediri;-7.849.956;112.010.579;SKU-A;Powder;29;25000;725000;14.5
ORD012518;27/04/2026;CUST29189;Yogyakarta;-7.822.618;110.365.363;SKU-A;Powder;20;25000;500000;10.0
ORD012519;29/12/2025;CUST14356;Depok;-6.379.308;10.682.436;SKU-D;PersonalCare;25;85000;2125000;37.5
ORD012520;09/11/2025;CUST13597;Jakarta;-6.230.782;106.850.429;SKU-D;PersonalCare;15;85000;1275000;22.5
ORD012521;29/12/2025;CUST04922;Jakarta;-6.197.732;106.891.261;SKU-D;PersonalCare;24;85000;2040000;36.0
ORD012522;21/02/2026;CUST08319;Depok;-6.364.182;106.831.963;SKU-A;Powder;4;25000;100000;2.0
ORD012523;01/11/2025;CUST11549;Jakarta;-6.211.434;106.895.563;SKU-D;PersonalCare;17;85000;1445000;25.5
ORD012524;31/03/2026;CUST21011;Yogyakarta;-7.780.415;110.395.178;SKU-D;PersonalCare;35;85000;2975000;52.5
ORD012525;23/01/2026;CUST05280;Malang;-7.964.217;112.659.283;SKU-B;Beverage;16;55000;880000;19.2
ORD012526;16/03/2026;CUST19307;Jember;-8.182.006;113.720.495;SKU-A;Powder;14;25000;350000;7.0
ORD012527;14/01/2026;CUST27118;Bekasi;-6.225.153;106.983.334;SKU-B;Beverage;9;55000;495000;10.8
ORD012528;01/02/2026;CUST24869;Semarang;-6.978.681;110.461.227;SKU-C;Snack;17;15000;255000;3.4
ORD012529;05/11/2025;CUST08111;Tangerang;-6.200.518;106.656.101;SKU-C;Snack;9;15000;135000;1.8
ORD012530;31/03/2026;CUST10629;Yogyakarta;-7.783.413;110.377.249;SKU-A;Powder;33;25000;825000;16.5
ORD012531;11/01/2026;CUST24578;Solo;-7.570.641;110.837.319;SKU-A;Powder;23;25000;575000;11.5
ORD012532;31/01/2026;CUST23591;Yogyakarta;-7.759.786;110.326.241;SKU-A;Powder;18;25000;450000;9.0
ORD012533;07/12/2025;CUST23232;Yogyakarta;-783.848;110.328.239;SKU-A;Powder;17;25000;425000;8.5
ORD012534;01/01/2026;CUST09053;Semarang;-7.009.061;110.379.401;SKU-D;PersonalCare;17;85000;1445000;25.5
ORD012535;31/01/2026;CUST04188;Bandung;-6.909.163;107.665.176;SKU-D;PersonalCare;13;85000;1105000;19.5
ORD012536;23/12/2025;CUST03406;Surabaya;-7.276.031;112.791.927;SKU-B;Beverage;34;55000;1870000;40.8
ORD012537;16/03/2026;CUST00769;Cirebon;-6.750.817;108.566.732;SKU-B;Beverage;25;55000;1375000;30.0
ORD012538;28/12/2025;CUST04465;Surabaya;-7.218.646;112.795.028;SKU-D;PersonalCare;21;85000;1785000;31.5
ORD012539;23/02/2026;CUST16809;Yogyakarta;-7.753.387;110.326.791;SKU-C;Snack;26;15000;390000;5.2
